Date;1 Week;2 Weeks;1 Month;2 Months;3 Months;6 Months;9 Months;12 Months;Date2
20-05-2008;0.08;0.05;0.05;0.04;0.06;0.07;0.05;0.08;20-5-2008
21-05-2008;0.09;0.05;0.06;0.04;0.07;0.06;0.07;0.09;21-5-2008
22-05-2008;0.09;0.05;0.08;0.05;0.08;0.06;0.08;0.1;22-5-2008
23-05-2008;0.09;0.04;0.07;0.04;0.07;0.06;0.06;0.11;23-5-2008
26-05-2008;0.08;0.05;0.08;0.05;0.08;0.17;0.15;0.15;26-5-2008
27-05-2008;0.05;0.04;0.07;0.04;0.08;0.07;0.08;0.11;27-5-2008
28-05-2008;0.05;0.07;0.07;0.04;0.08;0.04;0.07;0.1;28-5-2008
29-05-2008;0.06;0.05;0.13;0.06;0.08;0.05;0.07;0.11;29-5-2008
30-05-2008;0.06;0.06;0.11;0.06;0.08;0.06;0.09;0.13;30-5-2008
02-06-2008;0.06;0.05;0.11;0.07;0.09;0.06;0.1;0.13;2-6-2008
03-06-2008;0.05;0.06;0.1;0.06;0.08;0.05;0.1;0.13;3-6-2008
04-06-2008;0.08;0.05;0.11;0.07;0.09;0.06;0.1;0.13;4-6-2008
05-06-2008;0.08;0.06;0.1;0.06;0.08;0.06;0.09;0.13;5-6-2008
06-06-2008;0.05;0.04;0.09;0.12;0.1;0.11;0.16;0.13;6-6-2008
09-06-2008;0.07;0.04;0.08;0.06;0.07;0.05;0.08;0.09;9-6-2008
10-06-2008;0.06;0.04;0.09;0.03;0.08;0.07;0.11;0.14;10-6-2008
11-06-2008;0.08;0.07;0.09;0.03;0.08;0.09;0.1;0.15;11-6-2008
12-06-2008;0.06;0.07;0.09;0.04;0.08;0.1;0.1;0.09;12-6-2008
13-06-2008;0.07;0.12;0.09;0.05;0.08;0.06;0.06;0.05;13-6-2008
16-06-2008;0.08;0.09;0.09;0.05;0.07;0.08;0.11;0.08;16-6-2008
17-06-2008;0.07;0.06;0.1;0.05;0.08;0.06;0.1;0.09;17-6-2008
18-06-2008;0.08;0.09;0.1;0.04;0.06;0.07;0.07;0.09;18-6-2008
19-06-2008;0.05;0.09;0.13;0.04;0.09;0.06;0.06;0.08;19-6-2008
20-06-2008;0.32;0.06;0.13;0.05;0.08;0.07;0.08;0.08;20-6-2008
23-06-2008;0.09;0.06;0.13;0.05;0.07;0.09;0.11;0.11;23-6-2008
24-06-2008;0.12;0.08;0.11;0.05;0.07;0.08;0.1;0.1;24-6-2008
25-06-2008;0.1;0.1;0.09;0.06;0.07;0.1;0.1;0.1;25-6-2008
26-06-2008;0.12;0.13;0.1;0.07;0.07;0.11;0.09;0.09;26-6-2008
27-06-2008;0.09;0.09;0.12;0.08;0.07;0.1;0.1;0.13;27-6-2008
30-06-2008;0.08;0.09;0.09;0.06;0.06;0.1;0.08;0.08;30-6-2008
01-07-2008;0.09;0.09;0.09;0.05;0.06;0.07;0.06;0.06;1-7-2008
02-07-2008;0.08;0.07;0.09;0.04;0.06;0.07;0.06;0.05;2-7-2008
03-07-2008;0.13;0.11;0.08;0.04;0.07;1;0.09;0.09;3-7-2008
04-07-2008;0.1;0.08;0.08;0.06;0.08;0.12;0.08;0.08;4-7-2008
07-07-2008;0.08;0.14;0.08;0.04;0.08;0.12;0.07;0.09;7-7-2008
08-07-2008;0.07;0.08;0.09;0.04;0.08;0.08;0.05;0.1;8-7-2008
09-07-2008;0.06;0.09;0.09;0.05;0.07;0.06;0.05;0.08;9-7-2008
10-07-2008;0.06;0.13;0.12;0.05;0.07;0.07;0.06;0.1;10-7-2008
11-07-2008;0.04;0.1;0.13;0.04;0.06;0.06;0.05;0.07;11-7-2008
14-07-2008;0.05;0.1;0.13;0.05;0.06;0.07;0.06;0.09;14-7-2008
15-07-2008;0.05;0.09;0.13;0.05;0.06;0.08;0.08;0.1;15-7-2008
16-07-2008;0.05;0.09;0.12;0.05;0.06;0.08;0.06;0.1;16-7-2008
17-07-2008;0.06;0.1;0.12;0.05;0.06;0.06;0.06;0.1;17-7-2008
18-07-2008;0.04;0.05;0.1;0.05;0.05;0.05;0.05;0.09;18-7-2008
21-07-2008;0.04;0.07;0.09;0.05;0.06;0.04;0.04;0.06;21-7-2008
22-07-2008;0.05;0.07;0.11;0.05;0.08;0.04;0.04;0.06;22-7-2008
23-07-2008;0.07;0.07;0.11;0.04;0.08;0.06;0.05;0.05;23-7-2008
24-07-2008;0.07;0.05;0.12;0.04;0.08;0.04;0.05;0.06;24-7-2008
25-07-2008;0.07;0.05;0.11;0.04;0.08;0.05;0.06;0.16;25-7-2008
28-07-2008;0.07;0.05;0.08;0.04;0.08;0.05;0.06;0.08;28-7-2008
29-07-2008;0.06;0.04;0.07;0.04;0.08;0.06;0.06;0.09;29-7-2008
30-07-2008;0.04;0.05;0.07;0.04;0.07;0.05;0.06;0.1;30-7-2008
31-07-2008;0.06;0.05;0.07;0.04;0.07;0.06;0.06;0.1;31-7-2008
01-08-2008;0.06;0.04;0.05;0.04;0.04;0.06;0.05;0.07;1-8-2008
04-08-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.05;0.05;4-8-2008
05-08-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.06;0.05;5-8-2008
06-08-2008;0.06;0.05;0.05;0.04;0.05;0.06;0.06;0.05;6-8-2008
07-08-2008;0.06;0.05;0.04;0.04;0.03;0.05;0.06;0.07;7-8-2008
8-8-2008;0.05;0.05;0.05;0.05;0.03;0.04;0.07;0.06;8-8-2008
11-08-2008;0.06;0.05;0.04;0.04;0.05;0.06;0.04;0.04;11-8-2008
12-08-2008;0.04;0.05;0.05;0.04;0.04;0.05;0.05;0.05;12-8-2008
13-08-2008;0.04;0.05;0.04;0.05;0.05;0.05;0.05;0.04;13-8-2008
14-08-2008;0.04;0.07;0.05;0.04;0.06;0.07;0.05;0.05;14-8-2008
15-08-2008;0.04;0.06;0.04;0.04;0.05;0.06;0.04;0.05;15-8-2008
18-08-2008;0.04;0.05;0.05;0.04;0.06;0.07;0.06;0.07;18-8-2008
19-08-2008;0.05;0.07;0.06;0.04;0.06;0.07;0.06;0.08;19-8-2008
20-08-2008;0.07;0.07;0.06;0.05;0.06;0.07;0.05;0.05;20-8-2008
21-08-2008;0.08;0.05;0.06;0.04;0.07;0.07;0.05;0.06;21-8-2008
22-08-2008;0.09;0.08;0.06;0.05;0.07;0.06;0.04;0.06;22-8-2008
25-08-2008;0.09;0.08;0.06;0.05;0.06;0.04;0.07;0.04;25-8-2008
26-08-2008;0.08;0.06;0.05;0.04;0.06;0.05;0.07;0.05;26-8-2008
27-08-2008;0.08;0.06;0.05;0.04;0.06;0.04;0.06;0.07;27-8-2008
28-08-2008;0.07;0.05;0.08;0.06;0.05;0.05;0.07;0.08;28-8-2008
29-08-2008;0.08;0.06;0.09;0.04;0.05;0.04;0.08;0.12;29-8-2008
01-09-2008;0.09;0.05;0.08;0.07;0.06;0.04;0.06;0.07;1-9-2008
02-09-2008;0.06;0.05;0.08;0.07;0.05;0.04;0.05;0.05;2-9-2008
03-09-2008;0.03;0.03;0.07;0.07;0.06;0.04;0.06;0.07;3-9-2008
04-09-2008;0.03;0.02;0.07;0.04;0.04;0.07;0.08;0.08;4-9-2008
05-09-2008;0.03;0.03;0.07;0.05;0.04;0.06;0.06;0.06;5-9-2008
08-09-2008;0.04;0.05;0.07;0.04;0.04;0.03;0.06;0.05;8-9-2008
09-09-2008;0.04;0.05;0.07;0.03;0.06;0.06;0.06;0.05;9-9-2008
10-09-2008;0.05;0.02;0.07;0.04;0.05;0.06;0.06;0.05;10-9-2008
11-09-2008;0.05;0.02;0.07;0.04;0.05;0.05;0.06;0.05;11-9-2008
12-09-2008;0.03;0.03;0.07;0.04;0.06;0.06;0.08;0.06;12-9-2008
15-09-2008;0.11;0.15;0.1;0.05;0.08;0.06;0.07;0.07;15-9-2008
16-09-2008;0.18;0.16;0.16;0.06;0.08;0.08;0.11;0.09;16-9-2008
17-09-2008;0.11;0.06;0.06;0.05;0.08;0.08;0.06;0.06;17-9-2008
18-09-2008;0.13;0.11;0.13;0.08;0.09;0.08;0.08;0.09;18-9-2008
19-09-2008;0.13;0.11;0.22;0.06;0.09;0.06;0.09;0.07;19-9-2008
22-09-2008;0.15;0.13;0.15;0.24;0.12;0.1;0.12;0.1;22-9-2008
23-09-2008;0.12;0.1;0.21;0.08;0.08;0.09;0.08;0.09;23-9-2008
24-09-2008;0.12;0.11;0.17;0.11;0.15;0.12;0.1;0.1;24-9-2008
25-09-2008;0.1;0.18;0.24;0.22;0.16;0.18;0.11;0.13;25-9-2008
26-09-2008;0.07;0.08;0.12;0.1;0.11;0.1;0.11;0.1;26-9-2008
29-09-2008;0.16;0.1;0.15;0.13;0.15;0.06;0.15;0.12;29-9-2008
30-09-2008;0.4;0.35;0.35;0.16;0.12;0.15;0.13;0.12;30-9-2008
01-10-2008;0.5;0.4;0.45;0.25;0.25;0.19;0.16;0.15;1-10-2008
02-10-2008;0.4;0.35;0.35;0.25;0.15;0.2;0.39;0.25;2-10-2008
03-10-2008;0.3;0.2;0.28;0.18;0.15;0.14;0.17;0.22;3-10-2008
06-10-2008;0.2;0.15;0.22;0.16;0.11;0.14;0.17;0.22;6-10-2008
07-10-2008;0.3;0.28;0.2;0.14;0.12;0.13;0.16;0.2;7-10-2008
08-10-2008;0.5;0.45;0.4;0.25;0.2;0.15;0.16;0.2;8-10-2008
09-10-2008;1;0.95;0.95;0.55;0.56;0.54;0.6;0.6;9-10-2008
10-10-2008;0.8;0.8;1.1;0.65;0.47;0.5;0.6;0.6;10-10-2008
13-10-2008;0.9;0.9;1;0.8;0.55;0.55;0.58;0.63;13-10-2008
14-10-2008;0.75;0.75;1.05;0.95;0.63;0.55;0.55;0.57;14-10-2008
15-10-2008;1.57;1.47;1.12;0.97;0.6;0.5;0.52;0.55;15-10-2008
16-10-2008;1.05;1.03;0.83;0.8;0.55;0.45;0.45;0.46;16-10-2008
17-10-2008;0.51;0.66;0.85;0.79;0.45;0.45;0.47;0.5;17-10-2008
20-10-2008;0.45;0.55;0.71;0.71;0.4;0.46;0.4;0.45;20-10-2008
21-10-2008;0.35;0.4;0.75;0.69;0.4;0.44;0.42;0.47;21-10-2008
22-10-2008;0.4;0.4;0.75;0.71;0.43;0.41;0.4;0.43;22-10-2008
23-10-2008;0.35;0.4;0.7;0.66;0.42;0.42;0.4;0.45;23-10-2008
24-10-2008;0.38;0.35;0.65;0.58;0.45;0.45;0.44;0.42;24-10-2008
27-10-2008;0.35;0.37;0.65;0.61;0.4;0.47;0.44;0.4;27-10-2008
28-10-2008;0.45;0.4;0.95;1;1.1;0.76;0.79;0.82;28-10-2008
29-10-2008;0.4;0.4;0.95;0.85;0.75;0.72;0.74;0.74;29-10-2008
30-10-2008;0.35;0.45;0.88;0.9;0.7;0.75;0.75;0.78;30-10-2008
31-10-2008;0.35;0.65;0.85;0.85;0.7;0.75;0.75;0.75;31-10-2008
03-11-2008;0.4;0.65;0.85;0.85;0.7;0.75;0.75;0.75;3-11-2008
04-11-2008;0.35;0.55;0.8;0.75;0.65;0.7;0.7;0.7;4-11-2008
05-11-2008;0.4;0.51;0.7;0.72;0.6;0.65;0.67;0.69;5-11-2008
06-11-2008;0.45;0.47;0.7;0.75;0.65;0.7;0.7;0.74;6-11-2008
07-11-2008;0.45;0.6;1;1.05;0.65;0.7;0.75;0.75;7-11-2008
17-11-2008;0.3;0.4;0.75;0.9;0.58;0.64;0.68;0.68;17-11-2008
18-11-2008;0.3;0.4;0.65;0.95;0.6;0.6;0.6;0.6;18-11-2008
19-11-2008;0.35;0.45;0.6;0.9;0.6;0.6;0.6;0.96;19-11-2008
20-11-2008;0.35;0.45;0.53;0.85;0.55;0.55;0.55;0.55;20-11-2008
21-11-2008;0.4;0.45;0.65;0.8;0.6;0.6;0.6;0.6;21-11-2008
25-11-2008;0.4;0.4;0.7;0.8;0.6;0.6;0.62;0.66;25-11-2008
26-11-2008;0.4;0.4;0.6;0.8;0.6;0.6;0.6;0.6;26-11-2008
27-11-2008;0.4;0.45;1;0.75;0.65;0.6;0.6;0.6;27-11-2008
28-11-2008;0.45;0.5;1;0.7;0.65;0.6;0.6;0.6;28-11-2008
01-12-2008;0.45;0.5;1.05;0.95;0.7;0.65;0.65;0.65;1-12-2008
02-12-2008;0.35;0.5;1;0.9;0.68;0.63;0.63;0.65;2-12-2008
03-12-2008;0.35;0.5;1;0.9;0.68;0.63;0.64;0.66;3-12-2008
04-12-2008;0.4;0.5;0.9;0.78;0.53;0.55;0.6;0.6;4-12-2008
05-12-2008;0.44;0.48;0.9;0.75;0.55;0.56;0.61;0.65;5-12-2008
08-12-2008;0.5;0.45;0.65;0.7;0.55;0.55;0.6;0.6;8-12-2008
09-12-2008;0.4;0.4;0.6;0.7;0.61;0.62;0.67;0.67;9-12-2008
10-12-2008;0.35;0.4;0.55;0.65;0.56;0.57;0.57;0.57;10-12-2008
11-12-2008;0.35;0.4;0.55;0.53;0.5;0.48;0.5;0.52;11-12-2008
12-12-2008;0.33;0.4;0.5;0.5;0.42;0.45;0.47;0.54;12-12-2008
15-12-2008;0.38;0.4;0.5;0.55;0.43;0.44;0.46;0.48;15-12-2008
16-12-2008;0.4;0.65;0.45;0.45;0.35;0.4;0.42;0.45;16-12-2008
17-12-2008;0.34;0.6;0.4;0.47;0.38;0.42;0.46;0.49;17-12-2008
18-12-2008;0.34;0.51;0.45;0.4;0.4;0.39;0.45;0.5;18-12-2008
19-12-2008;0.35;0.51;0.5;0.45;0.42;0.4;0.45;0.52;19-12-2008
22-12-2008;0.4;0.48;0.45;0.4;0.37;0.4;0.46;0.49;22-12-2008
23-12-2008;0.58;0.38;0.4;0.35;0.32;0.42;0.5;0.53;23-12-2008
24-12-2008;0.47;0.38;0.4;0.32;0.27;0.35;0.47;0.54;24-12-2008
29-12-2008;0.45;0.4;0.3;0.29;0.31;0.35;0.49;0.55;29-12-2008
30-12-2008;0.45;0.4;0.35;0.21;0.25;0.3;0.43;0.51;30-12-2008
31-12-2008;0.4;0.4;0.3;0.2;0.2;0.3;0.43;0.54;31-12-2008
01-01-2009;0;0;0;0;0;0;0;0;1-1-2009
02-01-2009;0.41;0.4;0.27;0.3;1.2;0.34;0.45;0.52;2-1-2009
05-01-2009;0.35;0.35;0.28;0.26;0.22;0.28;0.39;0.46;5-1-2009
06-01-2009;0.3;0.3;0.25;0.25;0.27;0.33;0.39;0.46;6-1-2009
07-01-2009;0.26;0.25;0.26;0.25;0.25;0.26;0.32;0.4;7-1-2009
08-01-2009;0.27;0.27;0.3;0.3;0.3;0.31;0.37;0.45;8-1-2009
09-01-2009;0.3;0.3;0.32;0.3;0.3;0.24;0.29;0.4;9-1-2009
12-01-2009;0.27;0.3;0.35;0.27;0.3;0.29;0.32;0.43;12-1-2009
13-01-2009;0.32;0.35;0.3;0.25;0.29;0.26;0.33;0.45;13-1-2009
14-01-2009;0.4;0.4;0.25;0.26;0.33;0.29;0.35;0.41;14-1-2009
15-01-2009;0.41;0.33;0.2;0.25;0.28;0.36;0.44;0.5;15-1-2009
16-01-2009;0.35;0.27;0.2;0.23;0.28;0.36;0.45;0.51;16-1-2009
19-01-2009;0.45;0.4;0.35;0.3;0.43;0.46;0.54;0.58;19-1-2009
20-01-2009;0.45;0.4;0.45;0.35;0.45;0.46;0.55;0.57;20-1-2009
21-01-2009;0.43;0.45;0.43;0.43;0.49;0.45;0.51;0.54;21-1-2009
22-01-2009;0.4;0.4;0.4;0.38;0.42;0.42;0.48;0.52;22-1-2009
23-01-2009;0.32;0.35;0.5;0.4;0.45;0.41;0.46;0.51;23-1-2009
26-01-2009;0.26;0.3;0.38;0.3;0.42;0.41;0.48;0.53;26-1-2009
27-01-2009;0.55;0.45;0.44;0.37;0.44;0.44;0.51;0.55;27-1-2009
28-01-2009;0.41;0.4;0.47;0.4;0.47;0.43;0.49;0.53;28-1-2009
29-01-2009;0.41;0.4;0.45;0.35;0.45;0.39;0.49;0.52;29-1-2009
30-01-2009;0.45;0.4;0.45;0.35;0.45;0.39;0.48;0.51;30-1-2009
02-02-2009;0.35;0.3;0.45;0.35;0.45;0.41;0.47;0.5;2-2-2009
03-02-2009;0.38;0.35;0.45;0.33;0.41;0.37;0.46;0.49;3-2-2009
04-02-2009;0.31;0.28;0.43;0.31;0.39;0.36;0.4;0.45;4-2-2009
05-02-2009;0.31;0.33;0.4;0.3;0.3;0.31;0.37;0.43;5-2-2009
06-02-2009;0.24;0.29;0.44;0.34;0.32;0.3;0.37;0.43;6-2-2009
09-02-2009;0.25;0.29;0.47;0.38;0.35;0.3;0.37;0.43;9-2-2009
10-02-2009;0.25;0.29;0.42;0.3;0.29;0.29;0.36;0.42;10-2-2009
11-02-2009;0.25;0.29;0.39;0.3;0.29;0.26;0.33;0.39;11-2-2009
12-02-2009;0.25;0.3;0.37;0.27;0.28;0.25;0.32;0.38;12-2-2009
13-02-2009;0.25;0.3;0.37;0.27;0.28;0.24;0.3;0.36;13-2-2009
16-02-2009;0.25;0.3;0.35;0.25;0.25;0.23;0.29;0.35;16-2-2009
17-02-2009;0.29;0.3;0.35;0.25;0.23;0.24;0.28;0.34;17-2-2009
18-02-2009;0.29;0.3;0.35;0.23;0.23;0.25;0.27;0.32;18-2-2009
19-02-2009;0.3;0.28;0.35;0.24;0.23;0.25;0.27;0.33;19-2-2009
20-02-2009;0.34;0.34;0.39;0.25;0.24;0.23;0.29;0.35;20-2-2009
23-02-2009;0.34;0.34;0.42;0.25;0.25;0.24;0.29;0.35;23-2-2009
24-02-2009;0.34;0.34;0.45;0.28;0.27;0.26;0.31;0.37;24-2-2009
25-02-2009;0.32;0.34;0.45;0.26;0.27;0.26;0.31;0.37;25-2-2009
26-02-2009;0.31;0.36;0.47;0.27;0.28;0.27;0.33;0.39;26-2-2009
27-02-2009;0.31;0.34;0.44;0.27;0.25;0.25;0.31;0.37;27-2-2009
02-03-2009;0.29;0.29;0.38;0.25;0.24;0.25;0.3;0.34;2-3-2009
03-03-2009;0.24;0.25;0.36;0.24;0.23;0.24;0.29;0.33;3-3-2009
04-03-2009;0.19;0.28;0.34;0.22;0.23;0.25;0.28;0.32;4-3-2009
05-03-2009;0.25;0.33;0.32;0.22;0.25;0.27;0.28;0.31;5-3-2009
06-03-2009;0.23;0.35;0.25;0.2;0.2;0.24;0.25;0.25;6-3-2009
09-03-2009;0.35;0.35;0.28;0.25;0.22;0.26;0.29;0.32;9-3-2009
10-03-2009;0.39;0.35;0.3;0.23;0.22;0.24;0.28;0.33;10-3-2009
11-03-2009;0.39;0.35;0.4;0.22;0.24;0.25;0.29;0.36;11-3-2009
12-03-2009;0.39;0.35;0.4;0.21;0.23;0.25;0.28;0.35;12-3-2009
13-03-2009;0.35;0.4;0.38;0.22;0.25;0.25;0.28;0.36;13-3-2009
16-03-2009;0.25;0.25;0.35;0.21;0.22;0.25;0.27;0.36;16-3-2009
17-03-2009;0.2;0.25;0.33;0.26;0.23;0.22;0.23;0.32;17-3-2009
18-03-2009;0.2;0.25;0.32;0.25;0.22;0.2;0.21;0.31;18-3-2009
19-03-2009;0.21;0.2;0.3;0.24;0.2;0.19;0.2;0.27;19-3-2009
20-03-2009;0.16;0.2;0.29;0.23;0.2;0.22;0.21;0.29;20-3-2009
23-03-2009;0.25;0.2;0.28;0.24;0.21;0.21;0.2;0.27;23-3-2009
24-03-2009;0.25;0.2;0.27;0.21;0.19;0.21;0.2;0.27;24-3-2009
25-03-2009;0.22;0.18;0.27;0.2;0.19;0.21;0.2;0.28;25-3-2009
26-03-2009;0.22;0.18;0.26;0.21;0.2;0.21;0.2;0.29;26-3-2009
27-03-2009;0.21;0.18;0.26;0.21;0.22;0.19;0.19;0.27;27-3-2009
30-03-2009;0.21;0.2;0.26;0.15;0.17;0.17;0.17;0.25;30-3-2009
31-03-2009;0.21;0.24;0.25;0.15;0.15;0.15;0.14;0.24;31-3-2009
01-04-2009;0.23;0.28;0.3;0.2;0.24;0.23;0.17;0.23;1-4-2009
02-04-2009;0.22;0.21;0.24;0.19;0.28;0.27;0.2;0.25;2-4-2009
03-04-2009;0.2;0.2;0.22;0.23;0.26;0.33;0.27;0.32;3-4-2009
06-04-2009;0.2;0.2;0.27;0.23;0.28;0.32;0.26;0.32;6-4-2009
07-04-2009;0.25;0.22;0.25;0.21;0.27;0.29;0.23;0.28;7-4-2009
08-04-2009;0.2;0.2;0.25;0.23;0.27;0.33;0.24;0.28;8-4-2009
09-04-2009;0.2;0.2;0.2;0.2;0.25;0.26;0.21;0.24;9-4-2009
10-04-2009;0;0;0;0;0;0;0;0;10-4-2009
13-04-2009;0;0;0;0;0;0;0;0;13-4-2009
14-04-2009;0.2;0.22;0.19;0.19;0.23;0.25;0.22;0.23;14-4-2009
15-04-2009;0.2;0.22;0.19;0.2;0.24;0.26;0.22;0.22;15-4-2009
16-04-2009;0.21;0.19;0.19;0.17;0.24;0.26;0.19;0.25;16-4-2009
17-04-2009;0.18;0.18;0.16;0.17;0.18;0.22;0.18;0.22;17-4-2009
20-04-2009;0.2;0.18;0.18;0.22;0.23;0.29;0.24;0.29;20-4-2009
21-04-2009;0.2;0.18;0.18;0.22;0.23;0.29;0.24;0.29;21-4-2009
22-04-2009;0.25;0.19;0.17;0.18;0.18;0.25;0.22;0.29;22-4-2009
23-04-2009;0.24;0.23;0.18;0.22;0.23;0.25;0.25;0.29;23-4-2009
24-04-2009;0.28;0.24;0.19;0.22;0.23;0.26;0.25;0.27;24-4-2009
27-04-2009;0.3;0.25;0.21;0.23;0.22;0.26;0.24;0.26;27-4-2009
28-04-2009;0.23;0.23;0.19;0.21;0.21;0.2;0.17;0.24;28-4-2009
29-04-2009;0.3;0.22;0.12;0.22;0.22;0.23;0.24;0.23;29-4-2009
30-04-2009;0.25;0.21;0.12;0.21;0.21;0.23;0.24;0.23;30-4-2009
01-05-2009;0;0;0;0;0;0;0;0;1-5-2009
04-05-2009;0.25;0.21;0.15;0.21;0.2;0.2;0.21;0.2;4-5-2009
05-05-2009;0.22;0.2;0.17;0.22;0.22;0.22;0.22;0.22;5-5-2009
06-05-2009;0.23;0.21;0.21;0.18;0.18;0.17;0.19;0.19;6-5-2009
07-05-2009;0.2;0.21;0.3;0.23;0.23;0.2;0.25;0.24;7-5-2009
08-05-2009;0.22;0.22;0.18;0.21;0.22;0.2;0.17;0.19;8-5-2009
11-05-2009;0.18;0.23;0.19;0.2;0.21;0.2;0.18;0.18;11-5-2009
12-05-2009;0.18;0.23;0.2;0.2;0.21;0.24;0.21;0.23;12-5-2009
13-05-2009;0.17;0.22;0.19;0.2;0.2;0.26;0.21;0.24;13-5-2009
14-05-2009;0.17;0.24;0.19;0.19;0.2;0.23;0.21;0.24;14-5-2009
15-05-2009;0.17;0.24;0.18;0.2;0.21;0.21;0.19;0.22;15-5-2009
18-05-2009;0.16;0.27;0.22;0.21;0.23;0.2;0.19;0.19;18-5-2009
19-05-2009;0.14;0.24;0.2;0.22;0.25;0.19;0.18;0.18;19-5-2009
20-05-2009;0.22;0.18;0.14;0.27;0.22;0.25;0.24;0.24;20-5-2009
21-05-2009;0.2;0.2;0.21;0.3;0.25;0.25;0.21;0.2;21-5-2009
22-05-2009;0.2;0.21;0.26;0.28;0.28;0.21;0.21;0.2;22-5-2009
25-05-2009;0.21;0.18;0.25;0.28;0.28;0.24;0.25;0.25;25-5-2009
26-05-2009;0.21;0.19;0.25;0.28;0.27;0.21;0.21;0.24;26-5-2009
27-05-2009;0.25;0.21;0.25;0.28;0.27;0.23;0.22;0.24;27-5-2009
28-05-2009;0.2;0.21;0.25;0.28;0.27;0.22;0.21;0.23;28-5-2009
29-05-2009;0.2;0.21;0.25;0.28;0.27;0.22;0.24;0.24;29-5-2009
01-06-2009;0.2;0.21;0.25;0.28;0.22;0.22;0.19;0.21;1-6-2009
02-06-2009;0.27;0.25;0.25;0.28;0.27;0.22;0.21;0.21;2-6-2009
03-06-2009;0.29;0.27;0.26;0.31;0.28;0.22;0.2;0.23;3-6-2009
04-06-2009;0.2;0.21;0.26;0.31;0.28;0.22;0.18;0.21;4-6-2009
05-06-2009;0.2;0.2;0.22;0.15;0.2;0.19;0.16;0.22;5-6-2009
08-06-2009;0.25;0.23;0.22;0.13;0.17;0.19;0.16;0.17;8-6-2009
09-06-2009;0.27;0.25;0.22;0.13;0.17;0.17;0.17;0.16;9-6-2009
10-06-2009;0.3;0.25;0.24;0.19;0.18;0.17;0.17;0.2;10-6-2009
11-06-2009;0.22;0.2;0.25;0.19;0.18;0.2;0.17;0.2;11-6-2009
12-06-2009;0.23;0.21;0.25;0.21;0.2;0.22;0.2;0.22;12-6-2009
15-06-2009;0.18;0.2;0.25;0.21;0.25;0.23;0.2;0.22;15-6-2009
16-06-2009;0.18;0.22;0.25;0.19;0.2;0.22;0.18;0.21;16-6-2009
17-06-2009;0.18;0.23;0.25;0.18;0.19;0.22;0.17;0.21;17-6-2009
18-06-2009;0.2;0.24;0.25;0.19;0.17;0.25;0.21;0.23;18-6-2009
19-06-2009;0.2;0.18;0.21;0.18;0.19;0.23;0.25;0.23;19-6-2009
22-06-2009;0.2;0.18;0.2;0.18;0.23;0.23;0.25;0.23;22-6-2009
23-06-2009;0.25;0.23;0.2;0.23;0.22;0.26;0.22;0.24;23-6-2009
24-06-2009;1;1;1;1.12;1.27;1.48;1.59;1.65;24-6-2009
25-06-2009;0.39;0.29;0.3;0.22;0.3;0.42;0.43;0.4;25-6-2009
26-06-2009;0.36;0.36;0.27;0.22;0.34;0.39;0.41;0.4;26-6-2009
29-06-2009;0.39;0.39;0.27;0.17;0.14;0.3;0.28;0.27;29-6-2009
30-06-2009;0.39;0.34;0.27;0.22;0.16;0.3;0.23;0.27;30-6-2009
01-07-2009;0.35;0.3;0.27;0.22;0.18;0.3;0.23;0.27;1-7-2009
02-07-2009;0.32;0.3;0.28;0.2;0.17;0.3;0.24;0.27;2-7-2009
03-07-2009;0.32;0.3;0.29;0.2;0.21;0.34;0.29;0.32;3-7-2009
06-07-2009;0.65;0.6;0.45;0.23;0.21;0.34;0.29;0.31;6-7-2009
07-07-2009;0.28;0.28;0.19;0.2;0.21;0.34;0.3;0.32;7-7-2009
08-07-2009;0.28;0.28;0.2;0.24;0.24;0.35;0.31;0.31;8-7-2009
09-07-2009;0.23;0.23;0.2;0.23;0.23;0.34;0.3;0.31;9-7-2009
10-07-2009;0.2;0.2;0.21;0.21;0.22;0.33;0.31;0.3;10-7-2009
13-07-2009;0.2;0.2;0.22;0.25;0.21;0.32;0.31;0.3;13-7-2009
14-07-2009;0.2;0.2;0.22;0.2;0.21;0.32;0.29;0.32;14-7-2009
15-07-2009;0.2;0.2;0.22;0.2;0.21;0.33;0.29;0.33;15-7-2009
16-07-2009;0.16;0.16;0.22;0.19;0.25;0.32;0.31;0.33;16-7-2009
17-07-2009;0.2;0.2;0.23;0.21;0.26;0.32;0.3;0.33;17-7-2009
20-07-2009;0.2;0.2;0.23;0.21;0.27;0.32;0.3;0.33;20-7-2009
21-07-2009;0.2;0.2;0.23;0.2;0.27;0.31;0.29;0.32;21-7-2009
22-07-2009;0.2;0.2;0.25;0.21;0.26;0.31;0.29;0.31;22-7-2009
23-07-2009;0.2;0.2;0.25;0.2;0.26;0.31;0.29;0.32;23-7-2009
24-07-2009;0.2;0.2;0.25;0.2;0.26;0.31;0.27;0.32;24-7-2009
27-07-2009;0.21;0.21;0.25;0.2;0.26;0.3;0.28;0.33;27-7-2009
28-07-2009;0.21;0.21;0.25;0.2;0.26;0.3;0.28;0.33;28-7-2009
29-07-2009;0.22;0.22;0.25;0.23;0.26;0.31;0.3;0.31;29-7-2009
30-07-2009;0.23;0.23;0.25;0.23;0.25;0.31;0.32;0.32;30-7-2009
